eps,sample_id,l2_norm,cpop,log_l2,log_cpop
0.7,24,0.6866459846496582,0.15131862461566925,-0.163267120718956,-0.820107638835907
0.7,25,0.6999958753585815,0.20525118708610535,-0.1549045294523239,-0.6877143383026123
0.7,26,0.6999996304512024,0.495828777551651,-0.15490218997001648,-0.30466827750205994
0.7,27,0.6731676459312439,0.2682710886001587,-0.17187675833702087,-0.5714261531829834
0.7,28,0.699999988079071,0.10294666141271591,-0.15490198135375977,-0.9873877167701721
0.7,29,0.6999976634979248,0.09067706018686295,-0.15490341186523438,-1.042502522468567
0.7,30,0.6654857993125916,0.2821347713470459,-0.1768612116575241,-0.5495433807373047
0.7,31,0.6498262882232666,0.14721396565437317,-0.18720273673534393,-0.8320509791374207
0.7,32,0.6999685764312744,0.17365533113479614,-0.15492145717144012,-0.7603119015693665
0.7,33,0.6646512746810913,0.1476222425699234,-0.1774061620235443,-0.830848217010498
0.7,34,0.6999764442443848,0.0717785432934761,-0.15491656959056854,-1.144005298614502
0.7,35,0.6999999284744263,0.07919296622276306,-0.15490201115608215,-1.1013133525848389
0.7,36,0.6115598678588867,0.08017238229513168,-0.2135610282421112,-1.0959751605987549
0.7,37,0.6999927163124084,0.08323558419942856,-0.1549064815044403,-1.079690933227539
0.7,38,0.6308580040931702,0.03572845458984375,-0.2000683844089508,-1.4469857215881348
0.7,39,0.699999988079071,0.0992085337638855,-0.15490198135375977,-1.0034509897232056
0.7,40,0.6998825073242188,0.18316811323165894,-0.15497486293315887,-0.7371501326560974
0.7,41,0.6999729871749878,0.07867386192083359,-0.15491871535778046,-1.104169487953186
0.7,42,0.6358911395072937,0.13519586622714996,-0.1966172307729721,-0.8690365552902222
0.7,43,0.6999991536140442,0.12182162702083588,-0.15490248799324036,-0.914275586605072
0.7,44,0.699999988079071,0.23428156971931458,-0.15490198135375977,-0.6302618980407715
0.7,45,0.6997535228729248,0.10540769249200821,-0.15505491197109222,-0.9771276712417603
0.7,46,0.6997950077056885,0.16871964931488037,-0.15502916276454926,-0.772834300994873
0.7,47,0.6999973654747009,0.029005207121372223,-0.1549035906791687,-1.5375239849090576
0.7,48,0.6997550129890442,0.19013787806034088,-0.1550539880990982,-0.720931351184845
0.7,49,0.6515436172485352,0.2626035511493683,-0.18605650961399078,-0.5806994438171387
1.0,0,0.9999999403953552,0.1580379605293274,-2.5885969093217638e-08,-0.8012385834994135
1.0,1,0.7658364772796631,0.056004598736763,-0.11586395177262594,-1.2517763100652495
1.0,2,0.9999871850013732,0.0846123397350311,-5.5655188503600575e-06,-1.072566295494863
1.0,3,1.0,0.1239680051803588,0.0,-0.9066903871487606
1.0,4,0.8683637380599976,0.0690699517726898,-0.0612983205115592,-1.160710847234942
1.0,5,0.9999985694885254,0.2364018410444259,-6.212636840846556e-07,-0.6263491455897597
1.0,6,0.9999979734420776,0.0579708069562912,-8.801238147509376e-07,-1.2367906541880482
1.0,7,0.9154831171035768,0.1210845112800598,-0.03834966033701188,-0.9169114067810563
1.0,8,0.9999977350234984,0.0751140415668487,-9.83667910267702e-07,-1.1242788698536483
1.0,9,0.868845522403717,0.0285898894071578,-0.06105743267833035,-1.5437875245984296
1.0,10,0.7467596530914307,0.1475796550512313,-0.12681915472015753,-0.8309735090982764
1.0,11,0.7862988114356995,0.2117864489555359,-0.10441238081002763,-0.6741018314434049
1.0,12,0.901518166065216,0.0826360434293747,-0.04502551759117142,-1.0828304847837558
1.0,13,0.9999635815620422,0.026887759566307,-1.5816614654540612e-05,-1.5704453840365333
1.0,14,0.8427000641822815,0.1135388761758804,-0.07432697300173369,-0.9448554087985508
1.0,15,0.9996169805526732,0.1687105149030685,-0.00016637509691886455,-0.7728578491116952
1.0,16,0.6772344708442688,0.1236049532890319,-0.16926094466166824,-0.9079641251777012
1.0,17,0.9999856352806092,0.0510627776384353,-6.23856317320686e-06,-1.291895564771977
1.0,18,0.8467418551445007,0.1435091942548751,-0.07224897216524737,-0.8431202739387429
1.0,19,0.601897656917572,0.221430629491806,-0.22047734730446703,-0.6547623053217283
1.0,20,0.999996781349182,0.0906159877777099,-1.397844539010962e-06,-1.0427951710751335
1.0,21,1.0,0.0949974805116653,0.0,-1.0222879127573716
1.0,22,0.9999929070472716,0.0420578271150589,-3.0804411550617996e-06,-1.3761531685568862
1.0,23,0.9999170303344728,0.0726149827241897,-3.603476282061762e-05,-1.1389737616262958
1.0,24,0.905372440814972,0.1241141259670257,-0.043172729394714386,-0.9061787867494427
1.0,25,0.9107184410095216,0.083984300494194,-0.04061586936728793,-1.075801890675944
1.0,26,0.7501150369644165,0.1518074125051498,-0.12487212849128511,-0.8187070220407492
1.0,27,1.0,0.1821324825286865,0.0,-0.7396125927831537
1.0,28,0.9999988079071044,0.3542975783348083,-5.177196750683637e-07,-0.450631816110018
1.0,29,0.935184359550476,0.2393242418766021,-0.02910276512436365,-0.62101330815627
1.0,30,0.9999982118606568,0.0452662259340286,-7.765797439210562e-07,-1.3442257132439097
1.0,31,1.0,0.0966700762510299,0.0,-1.0147079388459401
1.0,32,0.9823119044303894,0.0898895114660263,-0.007750592798285082,-1.0462909798815507
1.0,33,0.9999707341194152,0.2269821316003799,-1.271019643448296e-05,-0.644008329823587
1.0,34,0.999990463256836,0.1327006965875625,-4.141774680984764e-06,-0.8771267973816795
1.0,35,0.9999536871910096,0.1603544503450393,-2.0113863154302304e-05,-0.7949189825177498
1.0,36,0.877123236656189,0.1415011286735534,-0.0569393835556253,-0.8492400960072445
1.0,37,0.9999567866325378,0.0694939196109771,-1.8767732544654905e-05,-1.158053192459103
1.0,38,0.9999999403953552,0.077780857682228,-2.5885969093217638e-08,-1.1091272722376058
1.0,39,0.7614650726318359,0.0791189223527908,-0.11835001236883293,-1.1017196367220967
1.0,40,0.9999937415122986,0.0811132341623306,-2.718035179188084e-06,-1.09090828198152
1.0,41,0.7667505741119385,0.0355616062879562,-0.11534589016314428,-1.4490186305409567
1.0,42,0.9216843247413636,0.0972165018320083,-0.035417798575212864,-1.0122600103175223
1.0,43,0.9998798966407776,0.1645340472459793,-5.216335872835108e-05,-0.7837442192881762
1.0,44,0.9999315142631532,0.0771471112966537,-2.9743996133021057e-05,-1.112680331057872
1.0,45,0.7688685655593872,0.1959684640169143,-0.11414789443900732,-0.7078138113240064
1.0,46,0.9783567786216736,0.1241394281387329,-0.009502741602111467,-0.9060902595689942
1.0,47,1.0,0.1125431209802627,0.0,-0.9486810454134805
1.0,48,1.0,0.1992147415876388,0.0,-0.7006785275926212
1.0,49,0.9994783401489258,0.099399596452713,-0.00022661310737226767,-1.0026153787688405
1.5,0,1.0930309295654297,0.17347094416618347,0.03863245248794556,-0.760773241519928
1.5,1,1.4999979734420776,0.04985598474740982,0.17609067261219025,-1.302282691001892
1.5,2,1.4000195264816284,0.08447171002626419,0.14613409340381622,-1.0732886791229248
1.5,3,1.4999996423721313,0.10632748901844025,0.17609114944934845,-0.9733544588088989
1.5,4,1.4999994039535522,0.060254111886024475,0.17609108984470367,-1.2200132608413696
1.5,5,1.4822224378585815,0.18084648251533508,0.17091339826583862,-0.7426899671554565
1.5,6,1.4999970197677612,0.0533091202378273,0.17609040439128876,-1.2731984853744507
1.5,7,1.0813648700714111,0.119932621717453,0.033972255885601044,-0.9210626482963562
1.5,8,1.116668939590454,0.07734479010105133,0.04792443662881851,-1.1115689277648926
1.5,9,0.9261757135391235,0.028364039957523346,-0.03330661356449127,-1.547231912612915
1.5,10,1.499948263168335,0.011587612330913544,0.176076278090477,-1.9360060691833496
1.5,11,1.1665328741073608,0.11821217834949493,0.06689698994159698,-0.9273377656936646
1.5,12,1.2735645771026611,0.14244988560676575,0.10502097755670547,-0.8463379144668579
1.5,13,0.9926493167877197,0.14193719625473022,-0.00320415198802948,-0.8479037880897522
1.5,14,0.9066157937049866,0.21329955756664276,-0.04257671907544136,-0.6710100173950195
1.5,15,1.4999998807907104,0.07168503850698471,0.1760912388563156,-1.1445715427398682
1.5,16,1.4998725652694702,0.026350952684879303,0.17605437338352203,-1.579203724861145
1.5,17,1.2251405715942383,0.10386448353528976,0.08818592131137848,-0.9835329055786133
1.5,18,1.001521110534668,0.18305733799934387,0.0006601079949177802,-0.7374128699302673
1.5,19,1.2528921365737915,0.10548872500658035,0.09791368246078491,-0.9767939448356628
1.5,20,1.4999898672103882,0.04830026626586914,0.1760883331298828,-1.3160505294799805
1.5,21,0.7740845084190369,0.14953885972499847,-0.1112116202712059,-0.8252459764480591
1.5,22,1.4999996423721313,0.13153144717216492,0.17609114944934845,-0.8809704184532166
1.5,23,1.355233073234558,0.03264112025499344,0.13201399147510529,-1.4862349033355713
1.5,24,1.2198076248168945,0.0902775377035141,0.0862913429737091,-1.0444202423095703
1.5,25,1.432729959487915,0.09091878682374954,0.15616434812545776,-1.0413463115692139
1.5,26,1.3732999563217163,0.04081092029809952,0.13776540756225586,-1.389223575592041
1.5,27,1.4998950958251953,0.06507838517427444,0.17606090009212494,-1.18656325340271
1.5,28,1.499918818473816,0.09952623397111893,0.1760677546262741,-1.002062439918518
1.5,29,1.4991297721862793,0.11612853407859802,0.17583923041820526,-0.9350610375404358
1.5,30,1.0303995609283447,0.19762399792671204,0.013005664572119713,-0.7041603326797485
1.5,31,1.4999988079071045,0.21889957785606384,0.17609092593193054,-0.6597550511360168
1.5,32,0.9612832069396973,0.2542600631713867,-0.017148645594716072,-0.5947218537330627
1.5,33,1.4999982118606567,0.043324604630470276,0.17609074711799622,-1.3632653951644897
1.5,34,1.1626715660095215,0.09603969007730484,0.0654570534825325,-1.0175492763519287
1.5,35,1.2195676565170288,0.08854580670595169,0.08620589971542358,-1.052832007408142
1.5,36,1.4039257764816284,0.1758527159690857,0.14734415709972382,-0.7548509240150452
1.5,37,0.9888830184936523,0.14287766814231873,-0.004855080973356962,-0.8450356721878052
1.5,38,1.4996849298477173,0.122976154088974,0.17600002884864807,-0.910179078578949
1.5,39,1.1231517791748047,0.13486948609352112,0.05043845251202583,-0.8700863122940063
1.5,40,1.4999436140060425,0.06632004678249359,0.17607493698596954,-1.1783552169799805
1.5,41,1.4999998807907104,0.07263069599866867,0.1760912388563156,-1.1388797760009766
1.5,42,1.0411570072174072,0.07660412788391113,0.017516225576400757,-1.1157478094100952
1.5,43,1.137137532234192,0.08248934894800186,0.05581299588084221,-1.0836021900177002
1.5,44,1.344822883605957,0.033710576593875885,0.12866508960723877,-1.472233772277832
1.5,45,1.337092638015747,0.08771497011184692,0.12616150081157684,-1.0569262504577637
1.5,46,1.1673157215118408,0.169973686337471,0.0671883299946785,-0.7696183323860168
1.5,47,1.3019614219665527,0.07587430626153946,0.1145981177687645,-1.1199052333831787
1.5,48,0.9577528834342957,0.18587659299373627,-0.01874653249979019,-0.7307752966880798
1.5,49,0.9024064540863037,0.13537314534187317,-0.0445978082716465,-0.8684674501419067
2.0,0,1.4137226343154907,0.1563938856124878,0.15036421129810734,-0.8057802301551019
2.0,1,1.9999933242797847,0.0450315922498703,0.30102854604733575,-1.3464826967610948
2.0,2,1.9999971389770508,0.0674161165952682,0.3010293744002971,-1.1712362679796928
2.0,3,1.9999996423721316,0.0868703126907348,0.3010299180060693,-1.0611286152359916
2.0,4,1.921757936477661,0.0567942708730697,0.2836986832947519,-1.2456954715724813
2.0,5,1.9999971389770508,0.1280201375484466,0.3010293744002971,-0.8927217105217371
2.0,6,1.9999996423721316,0.0476323068141937,0.3010299180060693,-1.322098385265327
2.0,7,1.2856295108795166,0.1182693690061569,0.10911583284756596,-0.9271277202421541
2.0,8,1.3569890260696411,0.0766105949878692,0.13257633554723117,-1.1157111647462798
2.0,9,1.105423092842102,0.028185561299324,0.04352853296978316,-1.549973312031594
2.0,10,1.9998772144317627,0.0115708410739898,0.30100333229813225,-1.9366350714271088
2.0,11,1.9997355937957764,0.080661803483963,0.3009725767906833,-1.0933320720088222
2.0,12,1.589189887046814,0.1274660378694534,0.20117579272001107,-0.8946055135096914
2.0,13,1.2166649103164673,0.136696383357048,0.08517098279948314,-0.8642429756213154
2.0,14,1.8723175525665283,0.1151983588933944,0.2723795087351735,-0.9385537077931861
2.0,15,1.9198262691497805,0.0648533254861831,0.28326192986847243,-1.1880677496759666
2.0,16,1.6245458126068115,0.0264872759580612,0.21073196306899714,-1.5769627037342586
2.0,17,1.2339478731155396,0.1106738448143005,0.09129681375197017,-0.9559550023818059
2.0,18,1.568983793258667,0.1322074830532074,0.19561845758650176,-0.8787439627267631
2.0,19,1.9485024213790891,0.0798291265964508,0.28970094982125394,-1.0978386222812087
2.0,20,1.9999687671661377,0.0436537712812423,0.30102321348732414,-1.359978231319607
2.0,21,1.1175225973129272,0.1389665901660919,0.04825631371814558,-0.8570895986707454
2.0,22,1.05317223072052,0.193137988448143,0.022499399423929492,-0.7141322961285315
2.0,23,1.7896325588226318,0.0312426090240478,0.2527638722890537,-1.5052527059908103
2.0,24,1.6580321788787842,0.0803632289171218,0.2195929550284136,-1.0949426220393113
2.0,25,1.9999995231628416,0.0755875706672668,0.3010298921200955,-1.1215496123613327
2.0,26,1.3876237869262695,0.0411111712455749,0.14227173599726045,-1.38604015011714
2.0,27,1.999466061592102,0.0559266358613967,0.3009140369324741,-1.2523813038752785
2.0,28,1.3333033323287964,0.11660897731781,0.12492896454531868,-0.9332680134748963
2.0,29,1.0982465744018557,0.0848677605390548,0.04069985730891141,-1.071257257683874
2.0,30,1.0751774311065674,0.147760197520256,0.03148013959297999,-0.8304425370189527
2.0,31,1.3805110454559326,0.1687061488628387,0.1400398857752612,-0.772869088314635
2.0,32,1.4046722650527954,0.2904514074325561,0.14757500745656568,-0.5369265147335889
2.0,33,1.2027848958969116,0.2288187444210052,0.0801879657621914,-0.6405084017969841
2.0,34,1.7057775259017944,0.0438417345285415,0.2319223881599493,-1.358112272012907
2.0,35,1.5027523040771484,0.0883397310972213,0.17688740251802873,-1.0538439270514866
2.0,36,1.8379356861114504,0.0739117264747619,0.2643303102842648,-1.1312866530900867
2.0,37,1.2265759706497192,0.2192052751779556,0.08869445234849693,-0.6591489987592437
2.0,38,1.1480573415756226,0.1421590447425842,0.05996358014205285,-0.8472255034949492
2.0,39,1.999849796295166,0.0957654565572738,0.3009973781190614,-1.0187911165155907
2.0,40,1.9999974966049197,0.0874705463647842,0.3010294520583063,-1.0581381607448928
2.0,41,1.648486614227295,0.067395195364952,0.21708542500612105,-1.171371063418173
2.0,42,1.626876950263977,0.0758101791143417,0.2113547060762081,-1.1202724772652066
2.0,43,1.502277135848999,0.0730032324790954,0.17675005748011385,-1.1366579095130598
2.0,44,1.9999204874038696,0.0636299699544906,0.30101272937988655,-1.196338281833743
2.0,45,1.083087682723999,0.0351236015558242,0.034663616903932847,-1.4544009581524628
2.0,46,2.0,0.068073883652687,0.3010299956639812,-1.167019471948383
2.0,47,1.3323643207550049,0.1666084676980972,0.12462299424828095,-0.7783029298133574
2.0,48,1.4514117240905762,0.0769160985946655,0.16179062686683915,-1.11398275253781
2.0,49,1.2231274843215942,0.166543960571289,0.08747172510820939,-0.7784711116255798
3.0,0,2.732121229171753,0.073954701423645,0.4364999658704947,-1.1310342119653396
3.0,1,2.999990224838257,0.0343828052282333,0.4771198396177554,-1.463658692935713
3.0,2,2.999990463256836,0.0480852723121643,0.4771198741324909,-1.317987920153692
3.0,3,2.0792341232299805,0.0976758003234863,0.31790339395009337,-1.0102130216219916
3.0,4,2.9999942779541016,0.0395268201828002,0.47712042636788615,-1.4031081219739945
3.0,5,2.9999818801879883,0.070706158876419,0.4771186316002841,-1.1505427552335525
3.0,6,2.9999988079071045,0.0367940217256546,0.477121082146506,-1.4342227395458687
3.0,7,1.8587056398391724,0.1028042733669281,0.2692106167133558,-0.9879888322171781
3.0,8,2.7577333450317383,0.0485951155424118,0.44055227040401124,-1.3134073809348918
3.0,9,2.6568026542663574,0.0224545747041702,0.42435929647043147,-1.648695166180479
3.0,10,2.9997718334198,0.0109352767467498,0.4770882229679443,-1.9611702214909579
3.0,11,2.35836124420166,0.0779941827058792,0.3726103293202149,-1.1079377885012118
3.0,12,2.5544912815093994,0.0754130333662033,0.4073044247717292,-1.1225535900736194
3.0,13,2.388263463973999,0.0811041891574859,0.378082234785061,-1.0909567132241882
3.0,14,1.563122034072876,0.1800107210874557,0.1939928850285125,-0.7447016283941114
3.0,15,2.3537564277648926,0.0590626150369644,0.37176151902111515,-1.2286873282652615
3.0,16,1.8936631679534912,0.0266220271587371,0.27730273216018575,-1.5747588778495558
3.0,17,1.6059688329696655,0.1096707731485366,0.20573711267327605,-0.9599090948636692
3.0,18,2.9992876052856445,0.057905301451683,0.47701811277508777,-1.2372816731324527
3.0,19,3.000000238418579,0.0504748076200485,0.4771212892342855,-1.2969253276534778
3.0,20,2.9999775886535645,0.0339990705251693,0.4771180103328476,-1.468532955643267
3.0,21,2.1151161193847656,0.0943461060523986,0.32533421503197013,-1.025276019768837
3.0,22,2.9997589588165283,0.0580746084451675,0.477086359032463,-1.2360137096495758
3.0,23,1.7965489625930786,0.0486948490142822,0.2544390578302465,-1.312516976423718
3.0,24,2.644587278366089,0.0273987203836441,0.4223579044566484,-1.5622697197817799
3.0,25,2.8219382762908936,0.0517423599958419,0.4505475102831662,-1.2861537667714424
3.0,26,2.204256772994995,0.0793083608150482,0.34326218391813285,-1.1006810262456113
3.0,27,2.007585048675537,0.0383928120136261,0.3026739526496436,-1.4157500775862704
3.0,28,2.086556196212769,0.0610573291778564,0.31943008584928667,-1.2142621969041754
3.0,29,1.8141907453536987,0.1020473539829254,0.2586829471670181,-0.9911982517564627
3.0,30,2.6594269275665283,0.0526133179664611,0.4247880618156068,-1.2789043093207277
3.0,31,2.3762283325195312,0.0846283286809921,0.37588816980612166,-1.072484235891956
3.0,32,1.6024174690246582,0.1739707440137863,0.2047756708459662,-0.7595237791981513
3.0,33,2.1209497451782227,0.1623727530241012,0.32653037825236775,-0.7894868458095139
3.0,34,2.601276159286499,0.0930423736572265,0.4151864606494393,-1.0313192186032776
3.0,35,2.261784791946411,0.0413103848695755,0.3544512795830209,-1.3839407588855714
3.0,36,1.4971730709075928,0.1014616638422012,0.1752720070201209,-0.9936980200832523
3.0,37,1.835010290145874,0.0836893767118454,0.2636385039783211,-1.0773296665973446
3.0,38,1.93425452709198,0.1376780271530151,0.2865136219901598,-0.8611353658261807
3.0,39,2.9999585151672363,0.0552193969488143,0.47711524913348824,-1.2579083406020863
3.0,40,1.6903891563415527,0.1454018056392669,0.2279866981023898,-0.837430200256205
3.0,41,2.9999845027923584,0.0563554316759109,0.47711901126328,-1.2490642192240615
3.0,42,2.7858591079711914,0.0472273677587509,0.44495914863571695,-1.3258062593715627
3.0,43,2.7000956535339355,0.0551039427518844,0.43137914973903346,-1.258817325755722
3.0,44,1.5953949689865112,0.070690631866455,0.2028682181872919,-1.1506381363909253
3.0,45,1.756861448287964,0.0790183544158935,0.24473751299408789,-1.1022720188906965
3.0,46,2.999997854232788,0.0249159187078475,0.4771209440879315,-1.6035230947504913
3.0,47,2.999999761581421,0.0472163707017898,0.47712122020503667,-1.3259073981289822
3.0,48,2.3657617568969727,0.0959448665380477,0.37397100703973213,-1.017978256924758
3.0,49,2.9997661113739014,0.0439782440662384,0.47708739455316246,-1.3567621148471516
5.0,0,4.505582332611084,0.0338541865348815,0.6537509301642275,-1.4703876171835435
5.0,1,2.40118145942688,0.0509817600250244,0.3804249813189836,-1.2925851756152422
5.0,2,2.890723466873169,0.0678064227104187,0.461006548068019,-1.1687291672600124
5.0,3,4.861806392669678,0.0268202573060989,0.6867976603342677,-1.5715370599638054
5.0,4,2.6721131801605225,0.0618827641010284,0.42685484919205097,-1.2084302960228652
5.0,5,3.625701665878296,0.0612777322530746,0.5593920661154812,-1.2126973153108263
5.0,6,4.999903678894043,0.0191415548324584,0.6989616379104706,-1.7180227882033041
5.0,7,3.911602735519409,0.0403712838888168,0.5923547411736956,-1.3939274389235414
5.0,8,2.600024461746216,0.0683280378580093,0.414977433952135,-1.1654010505150487
5.0,9,2.2428348064422607,0.025833711028099,0.3507972872733063,-1.5878132026822496
5.0,10,4.740890502929688,0.0097260773181915,0.6758599248353926,-2.012062282297098
5.0,11,4.538685321807861,0.032261699438095,0.6569300730843556,-1.491312759168152
5.0,12,4.999990940093994,0.0244456082582473,0.6989692174018689,-1.6117991521038117
5.0,13,4.998208522796631,0.0288869142532348,0.6988143707201703,-1.5392988477150682
5.0,14,2.8389158248901367,0.0969785004854202,0.45315251569328086,-1.0133245353776639
5.0,15,2.73838472366333,0.0604434162378311,0.4374944633839746,-1.2186509974880357
5.0,16,4.99835729598999,0.0164035558700561,0.6988272974348255,-1.7850619978456013
5.0,17,2.696962594985962,0.0804508030414581,0.4308749231292561,-1.094469616515438
5.0,18,2.845459461212158,0.0825226455926895,0.45415240266714285,-1.083426857433146
5.0,19,2.3942222595214844,0.0943208038806915,0.37916446420040706,-1.0253925064767855
5.0,20,4.999828338623047,0.0195413082838058,0.698955093762307,-1.7090463637790956
5.0,21,3.225419759750366,0.0621107369661331,0.5085862422210459,-1.2068333176643489
5.0,22,4.998176097869873,0.0247441381216049,0.6988115533082156,-1.606527668769369
5.0,23,4.999829292297363,0.0191399753093719,0.6989551766002418,-1.718058626800056
5.0,24,4.580862998962402,0.0185655504465103,0.6609473034145125,-1.7312921699315948
5.0,25,3.591880798339844,0.0435151159763336,0.555321915555891,-1.361359854659991
5.0,26,3.4665606021881104,0.0544033199548721,0.5398987969091829,-1.2643745967340583
5.0,27,2.8692593574523926,0.0344281196594238,0.4577698066703654,-1.463086696256593
5.0,28,4.408200263977051,0.0282014310359954,0.6442613162349556,-1.54972885355058
5.0,29,4.999509811401367,0.0245968550443649,0.698927425008099,-1.609120418270297
5.0,30,4.037324905395508,0.0355059802532196,0.6060937008451747,-1.4496984927973107
5.0,31,2.520620584487915,0.1031729578971862,0.4015074785744212,-0.9864341183580861
5.0,32,2.41914701461792,0.1473775804042816,0.38366226178777124,-0.8315685778559394
5.0,33,3.685577869415283,0.0597996860742569,0.5665055914685,-1.2233010958874388
5.0,34,3.347340583801269,0.0723419487476348,0.5246999030181694,-1.140609796390751
5.0,35,3.292087316513061,0.0358988642692565,0.5174713455490123,-1.444919290959204
5.0,36,2.3507564067840576,0.0919366478919982,0.37120762841437305,-1.0365113351359339
5.0,37,3.716868162155152,0.0416562408208847,0.5701771568815858,-1.380319924604521
5.0,38,3.20327377319336,0.0704422295093536,0.50559405796014,-1.1521669069880287
5.0,39,3.0603249073028564,0.0732688903808593,0.48576753692539804,-1.1350803855746683
5.0,40,2.976416826248169,0.0774140805006027,0.47369375102143435,-1.1111800402530523
5.0,41,3.8422634601593018,0.0447257012128829,0.5845871406845734,-1.3494428418059012
5.0,42,4.693877696990967,0.0257705450057983,0.6715317694948016,-1.5888763967184802
5.0,43,3.030616521835327,0.0624155700206756,0.4815309865203431,-1.2047070588659665
5.0,44,3.488697052001953,0.0511398464441299,0.5426632582540142,-1.2912405803489317
5.0,45,3.747327089309693,0.0404757410287857,0.5737216025900573,-1.3928051914500288
5.0,46,4.999948978424072,0.0153582543134689,0.6989655726356309,-1.8136581453144567
5.0,47,4.999997138977051,0.0228002220392227,0.6989697558306518,-1.6420609236162287
5.0,48,4.999778747558594,0.0269427895545959,0.6989507861679269,-1.5695574410759379
5.0,49,4.4024529457092285,0.0298219323158264,0.6436947228385104,-1.525464219806154
8.0,0,3.888450860977173,0.0860788226127624,0.5897766150717005,-1.0651036819225437
8.0,1,4.8353705406188965,0.0281945616006851,0.6844297602349573,-1.5498346539000136
8.0,2,7.974992752075195,0.0103920251131057,0.901730297028883,-1.9832998124286727
8.0,3,4.799363136291504,0.0395320057868957,0.6811836113871121,-1.4030511497328912
8.0,4,7.164781093597412,0.0116276144981384,0.8552029258854885,-1.9345093752595879
8.0,5,7.999810695648193,0.0108573734760284,0.9030797101409286,-1.964275222889782
8.0,6,5.179477691650391,0.0241117030382156,0.7142859668743893,-1.6177721138042649
8.0,7,7.999991416931152,0.0098854154348373,0.9030895210442638,-2.005005074730048
8.0,8,7.9990925788879395,0.0101932138204574,0.9030407232002367,-1.991688865607404
8.0,9,3.9405221939086914,0.0207123309373855,0.595553777892997,-1.683771023449383
8.0,10,5.293436527252197,0.0102460533380508,0.7237377098914434,-1.989443387639763
8.0,11,7.99564790725708,0.0125954896211624,0.9028536614713295,-1.8997849456223148
8.0,12,5.419467449188232,0.0270784348249435,0.7339566121394547,-1.5673764421484546
8.0,13,5.678772449493408,0.027909442782402,0.7542544666920352,-1.5542488342008627
8.0,14,5.211948871612549,0.0325163751840591,0.717000146701819,-1.4878978740651507
8.0,15,7.763449668884277,0.0097637325525283,0.8900547417810043,-2.0103841252556625
8.0,16,7.996785640716553,0.0122915804386138,0.9029154546140276,-1.9103922723909805
8.0,17,6.048428058624268,0.0198673605918884,0.781642519417741,-1.7018598257194504
8.0,18,6.8218255043029785,0.0160296410322189,0.8339006063807385,-1.7950762031275824
8.0,19,3.6691317558288574,0.0786570757627487,0.5645633072321103,-1.1042622034094753
8.0,20,6.9945807456970215,0.0116634964942932,0.8447616880505613,-1.9331712368373075
8.0,21,3.936288833618164,0.0665042400360107,0.5950869582156739,-1.17715066498952
8.0,22,6.628036975860596,0.0165988951921463,0.8213849225546962,-1.7799208172564511
8.0,23,4.043142795562744,0.0384759604930877,0.6067190800004563,-1.4148105298683809
8.0,24,4.9196457862854,0.0220894217491149,0.6919338347593298,-1.6558156528227954
8.0,25,6.824801921844482,0.0146157145500183,0.834090051244183,-1.8351799474947692
8.0,26,6.973516941070557,0.0143491625785827,0.8434518602906825,-1.8431734437462126
8.0,27,4.3263115882873535,0.027935117483139,0.6361177948535766,-1.5538494978434017
8.0,28,5.689077854156494,0.0214725881814956,0.755041877061708,-1.668115605065532
8.0,29,4.424442291259766,0.0454084426164627,0.6458585348997788,-1.3428633929388267
8.0,30,7.506431579589844,0.0172810703516006,0.8754335304002826,-1.7624293617762394
8.0,31,7.99679708480835,0.0208679437637329,0.9029160761265433,-1.6805203423125816
8.0,32,4.747147083282471,0.0424594581127166,0.6764326878945499,-1.3720255528021146
8.0,33,3.736315488815308,0.144453763961792,0.5724435402739969,-0.8402711374712948
8.0,34,7.609309196472168,0.0222226679325103,0.88134523156979,-1.6532038032343581
8.0,35,7.999794960021973,0.0084083229303359,0.9030788558829195,-2.075290617130894
8.0,36,5.786778450012207,0.021293818950653,0.7624368554793204,-1.6717464428143924
8.0,37,7.80577802658081,0.0106410831212997,0.8924161970603,-1.9730141643658803
8.0,38,5.6766533851623535,0.0242519676685333,0.7540923771376922,-1.6152530194155859
8.0,39,5.174365043640137,0.0336579382419586,0.7138570642812166,-1.4729124907833846
8.0,40,7.9965128898620605,0.0109623074531555,0.902900641635851,-1.9600980217003803
8.0,41,4.650439739227295,0.0451385378837585,0.6674940211244433,-1.3454525125887768
8.0,42,4.86680793762207,0.0338919460773468,0.687244207702976,-1.469903493234391
8.0,43,7.999897003173828,0.0103451013565063,0.9030843955867924,-1.985265249961441
8.0,44,7.083984851837158,0.0284316092729568,0.8502776238378329,-1.5461985578760271
8.0,45,6.027909278869629,0.0216808766126632,0.7801667074808827,-1.6639231621546011
8.0,46,7.999894618988037,0.0081763565540313,0.9030842661552652,-2.0874401781105476
8.0,47,6.582930088043213,0.0152742862701416,0.8184192428274155,-1.8160390741250811
8.0,48,4.018642902374268,0.0846066325902938,0.604079416388944,-1.072595589863381
8.0,49,7.1503071784973145,0.0139288306236267,0.8543246995718121,-1.8560853426588566
