classifier,arch_type,attack,label,cpop,fs,lid,lid_ext,maha,kd
swin_t,Transformer,TIFGSM,1,-0.09317199885845184,1.80869460105896,80.1875,55.75037384033203,259.95086669921875,0.9410543441772461
swin_t,Transformer,TIFGSM,0,-0.054602377116680145,0.04153873026371002,8.27029037475586,10.236958503723145,45.55982208251953,0.4122767448425293
swin_t,Transformer,TIFGSM,1,-0.04204960912466049,1.7573550939559937,39.489688873291016,9.679741859436035,186.43333435058594,0.6811275482177734
swin_t,Transformer,TIFGSM,0,-0.03365898132324219,0.15344485640525818,21.575651168823242,19.25103759765625,95.08272552490234,0.42749595642089844
swin_t,Transformer,TIFGSM,1,-0.028403639793395996,0.12057342380285263,44.82971954345703,19.68024253845215,200.48692321777344,0.6257801055908203
swin_t,Transformer,TIFGSM,0,-0.09823811799287796,0.5456396341323853,72.57627868652344,76.42598724365234,201.9593048095703,0.7135353088378906
swin_t,Transformer,TIFGSM,1,-0.06320220977067947,1.6292853355407715,110.3739013671875,65.71571350097656,290.979736328125,1.1129474639892578
swin_t,Transformer,TIFGSM,0,-0.0995258018374443,0.19878743588924408,46.22795104980469,44.16551971435547,153.39503479003906,0.49109363555908203
swin_t,Transformer,TIFGSM,1,-0.06837032735347748,0.5012133717536926,82.08744812011719,40.6048698425293,240.16912841796875,0.7655115127563477
swin_t,Transformer,TIFGSM,0,-0.04322488605976105,1.0373730659484863,78.22451782226562,40.529693603515625,182.93264770507812,0.6523380279541016
swin_t,Transformer,TIFGSM,1,-0.03463846445083618,0.18190845847129822,44.882869720458984,41.48552322387695,231.53077697753906,0.8941974639892578
swin_t,Transformer,TIFGSM,0,-0.07687567174434662,0.9786297082901001,21.604223251342773,39.40959548950195,144.8788299560547,0.4667491912841797
swin_t,Transformer,TIFGSM,1,-0.057107388973236084,1.0249053239822388,54.586524963378906,42.1054573059082,194.3197021484375,0.5737595558166504
swin_t,Transformer,TIFGSM,0,-0.13373565673828125,0.9617568254470825,62.00090408325195,43.75758743286133,186.16641235351562,0.6245336532592773
swin_t,Transformer,TIFGSM,1,-0.07438061386346817,0.3564499318599701,37.527828216552734,36.79412078857422,231.92088317871094,0.916234016418457
swin_t,Transformer,TIFGSM,0,-0.09259093552827835,0.20405933260917664,32.072059631347656,45.56024932861328,123.85494232177734,0.39455366134643555
swin_t,Transformer,TIFGSM,1,-0.06534763425588608,0.17039164900779724,25.975860595703125,38.17777633666992,147.05068969726562,0.6541347503662109
swin_t,Transformer,TIFGSM,0,-0.1613587588071823,0.2547300159931183,65.06978607177734,91.69998931884766,181.09495544433594,0.548642635345459
swin_t,Transformer,TIFGSM,1,-0.09225158393383026,0.36124110221862793,85.00372314453125,105.35987091064453,316.6661682128906,1.107278823852539
swin_t,Transformer,TIFGSM,0,-0.2201038897037506,0.09453132748603821,56.99371337890625,38.924320220947266,201.86634826660156,0.6440033912658691
swin_t,Transformer,TIFGSM,1,-0.09522995352745056,0.840412437915802,114.78121185302734,44.611656188964844,312.1910095214844,1.194399356842041
swin_t,Transformer,TIFGSM,0,-0.6501381993293762,1.2646751403808594,124.32007598876953,62.82469940185547,291.8761901855469,1.0610156059265137
swin_t,Transformer,TIFGSM,1,-0.11505350470542908,0.0373978316783905,40.55607223510742,60.60322952270508,273.2513122558594,1.1560821533203125
swin_t,Transformer,TIFGSM,0,-0.2917739748954773,0.06600219011306763,11.885897636413574,15.960931777954102,76.44347381591797,0.4373512268066406
swin_t,Transformer,TIFGSM,1,-0.11948112398386002,0.3750688433647156,64.37163543701172,19.49616813659668,202.73143005371094,0.6703252792358398
swin_t,Transformer,TIFGSM,0,-0.046044036746025085,0.181818425655365,35.05833435058594,81.41130065917969,131.9034881591797,0.4831829071044922
swin_t,Transformer,TIFGSM,1,-0.03819909691810608,0.4538077116012573,70.9027099609375,83.76473236083984,294.1895751953125,1.005669116973877
swin_t,Transformer,TIFGSM,0,-0.10731516033411026,0.9035735130310059,21.822702407836914,24.887693405151367,136.46450805664062,0.4943666458129883
swin_t,Transformer,TIFGSM,1,-0.06763529777526855,1.8591278791427612,25.569957733154297,26.732192993164062,210.47882080078125,0.8433785438537598
swin_t,Transformer,TIFGSM,0,-0.09258807450532913,0.1691228747367859,50.067626953125,80.62251281738281,171.77899169921875,0.6010780334472656
swin_t,Transformer,TIFGSM,1,-0.061300426721572876,1.1347733736038208,37.205223083496094,64.54305267333984,253.95611572265625,1.0430803298950195
swin_t,Transformer,TIFGSM,0,-0.31838709115982056,1.1732964515686035,42.043663024902344,78.30797576904297,175.7833709716797,0.6343731880187988
swin_t,Transformer,TIFGSM,1,-0.09925872087478638,0.012220093049108982,70.33446502685547,75.66995239257812,270.01025390625,1.1331334114074707
swin_t,Transformer,TIFGSM,0,-0.14969435334205627,0.7499911785125732,53.4417839050293,52.05312728881836,168.43247985839844,0.5218067169189453
swin_t,Transformer,TIFGSM,1,-0.08563218265771866,1.7902345657348633,58.483943939208984,41.13140106201172,222.20436096191406,0.6940441131591797
swin_t,Transformer,TIFGSM,0,-0.1891886442899704,0.20020106434822083,53.56169128417969,51.31055450439453,187.72457885742188,0.7168240547180176
swin_t,Transformer,TIFGSM,1,-0.08918175846338272,0.07944440841674805,91.57119750976562,58.3216552734375,303.69451904296875,1.457536220550537
swin_t,Transformer,TIFGSM,0,-0.1545860320329666,0.2368878722190857,74.53144836425781,101.02728271484375,154.1300048828125,0.5022892951965332
swin_t,Transformer,TIFGSM,1,-0.07772358506917953,1.7873835563659668,120.06835174560547,133.990478515625,291.3930358886719,1.0128021240234375
swin_t,Transformer,TIFGSM,0,-0.07289218157529831,0.180244579911232,10.773565292358398,13.016057968139648,68.9988784790039,0.42104625701904297
swin_t,Transformer,TIFGSM,1,-0.054151684045791626,1.4653465747833252,30.864253997802734,13.547542572021484,198.59104919433594,0.6385455131530762
swin_t,Transformer,TIFGSM,0,-0.08075595647096634,0.4299725890159607,41.769737243652344,65.41024780273438,137.85406494140625,0.5192489624023438
swin_t,Transformer,TIFGSM,1,-0.0570635050535202,1.4236356019973755,101.71554565429688,70.42079162597656,299.3424072265625,1.0909967422485352
swin_t,Transformer,TIFGSM,0,-0.08075249195098877,0.1288958191871643,58.0153694152832,61.4344482421875,148.0756072998047,0.5105671882629395
swin_t,Transformer,TIFGSM,1,-0.05848021060228348,0.1599642038345337,41.616432189941406,41.80717468261719,218.63792419433594,0.8546180725097656
swin_t,Transformer,TIFGSM,0,-0.08495721220970154,0.7617886066436768,34.72104263305664,45.744503021240234,159.82540893554688,0.6685886383056641
swin_t,Transformer,TIFGSM,1,-0.06228569149971008,0.24502268433570862,221.18069458007812,43.38877487182617,310.2188415527344,1.1344451904296875
swin_t,Transformer,TIFGSM,0,-0.035765863955020905,0.11217093467712402,124.21815490722656,82.19163513183594,178.12721252441406,0.5231823921203613
swin_t,Transformer,TIFGSM,1,-0.03080485761165619,1.4508967399597168,58.29944610595703,78.74698638916016,189.16714477539062,0.6378922462463379
swin_t,Transformer,TIFGSM,0,-0.10259310901165009,0.7025302052497864,103.19039916992188,43.87948989868164,174.64321899414062,0.6027684211730957
swin_t,Transformer,TIFGSM,1,-0.06400623172521591,0.3488767743110657,115.15853118896484,43.535133361816406,324.03076171875,1.1493449211120605
swin_t,Transformer,TIFGSM,0,-0.19567233324050903,0.9515534043312073,32.7440299987793,30.67345428466797,159.44448852539062,0.5732874870300293
swin_t,Transformer,TIFGSM,1,-0.09076566994190216,0.20856258273124695,35.574676513671875,35.49386978149414,184.81491088867188,0.8081283569335938
swin_t,Transformer,TIFGSM,0,-0.08055667579174042,1.161784291267395,52.613182067871094,58.34257125854492,214.91256713867188,0.7354388236999512
swin_t,Transformer,TIFGSM,1,-0.05877579748630524,0.11726806312799454,75.77055358886719,75.6096420288086,258.0076599121094,0.7894077301025391
swin_t,Transformer,TIFGSM,0,-0.16321085393428802,0.35249781608581543,54.002906799316406,45.91796112060547,144.2721405029297,0.41227102279663086
swin_t,Transformer,TIFGSM,1,-0.08226647228002548,1.9648442268371582,36.085575103759766,46.69732666015625,226.41259765625,0.7708449363708496
swin_t,Transformer,TIFGSM,0,-0.22092165052890778,0.14416395127773285,34.60305404663086,41.590999603271484,130.6316375732422,0.4056520462036133
swin_t,Transformer,TIFGSM,1,-0.0967928022146225,1.842358112335205,54.306358337402344,47.34757614135742,257.6059875488281,0.904149055480957
swin_t,Transformer,TIFGSM,0,-0.13911741971969604,0.47297441959381104,74.08607482910156,71.17454528808594,162.77772521972656,0.506868839263916
swin_t,Transformer,TIFGSM,1,-0.0788068026304245,1.9693517684936523,118.01250457763672,60.10258483886719,238.008544921875,0.9479837417602539
swin_t,Transformer,TIFGSM,0,-0.12766744196414948,0.29883065819740295,29.715356826782227,31.23318099975586,113.91497039794922,0.508394718170166
swin_t,Transformer,TIFGSM,1,-0.07354219257831573,1.5470935106277466,92.2476806640625,45.227752685546875,321.2318115234375,1.2497529983520508
swin_t,Transformer,TIFGSM,0,-0.2587319612503052,0.9311538934707642,53.42990493774414,64.80297088623047,150.269287109375,0.4988212585449219
swin_t,Transformer,TIFGSM,1,-0.09495663642883301,1.5325641632080078,115.80767059326172,45.50529479980469,314.6302795410156,1.1401472091674805
swin_t,Transformer,TIFGSM,0,-0.10996963828802109,0.1443028301000595,22.214380264282227,31.976633071899414,102.82340240478516,0.49656057357788086
swin_t,Transformer,TIFGSM,1,-0.07597263902425766,0.8271587491035461,63.40973663330078,34.672786712646484,202.79507446289062,0.6817455291748047
swin_t,Transformer,TIFGSM,0,-0.17793910205364227,0.36615845561027527,52.74212646484375,60.397098541259766,162.5868682861328,0.5093474388122559
swin_t,Transformer,TIFGSM,1,-0.09250245988368988,0.3958136737346649,59.707645416259766,65.11787414550781,225.48690795898438,0.8338003158569336
swin_t,Transformer,TIFGSM,0,-0.08607953786849976,0.056271109730005264,20.13716697692871,20.19683265686035,91.7886734008789,0.40535640716552734
swin_t,Transformer,TIFGSM,1,-0.06377304345369339,1.3991729021072388,40.65073776245117,21.523860931396484,182.80789184570312,0.5435667037963867
swin_t,Transformer,TIFGSM,0,-0.02929496020078659,0.3293713927268982,56.939762115478516,94.71028137207031,217.0977020263672,0.7497334480285645
swin_t,Transformer,TIFGSM,1,-0.02567383646965027,0.09642043709754944,63.1284065246582,86.1727066040039,289.6163330078125,1.168569564819336
swin_t,Transformer,TIFGSM,0,-0.21016263961791992,0.1771833300590515,75.24364471435547,69.71429443359375,194.64968872070312,0.5935916900634766
swin_t,Transformer,TIFGSM,1,-0.10376189649105072,0.7067345380783081,38.29617691040039,62.66322326660156,244.1851348876953,0.9686942100524902
swin_t,Transformer,TIFGSM,0,-0.2757359445095062,0.6327207684516907,87.74650573730469,131.80029296875,244.27589416503906,0.7394046783447266
swin_t,Transformer,TIFGSM,1,-0.10961601138114929,0.48950833082199097,116.20945739746094,127.02642822265625,300.67437744140625,1.1297130584716797
swin_t,Transformer,TIFGSM,0,-0.17739127576351166,0.29627543687820435,87.19389343261719,83.13981628417969,171.43115234375,0.5113263130187988
swin_t,Transformer,TIFGSM,1,-0.09546393156051636,0.3322349786758423,69.90802001953125,56.61641311645508,225.3798828125,0.8193879127502441
swin_t,Transformer,TIFGSM,0,-0.15681192278862,0.4952055513858795,54.284603118896484,72.14405059814453,127.99079895019531,0.4083743095397949
swin_t,Transformer,TIFGSM,1,-0.07959724962711334,1.654125452041626,43.2120475769043,66.2306137084961,211.202392578125,0.7392897605895996
swin_t,Transformer,TIFGSM,0,-0.07539292424917221,0.5192852020263672,20.54281234741211,26.93512725830078,103.21170806884766,0.4674558639526367
swin_t,Transformer,TIFGSM,1,-0.05703781545162201,1.5213639736175537,22.386520385742188,23.802410125732422,120.16938018798828,0.5056090354919434
swin_t,Transformer,TIFGSM,0,-0.12627676129341125,0.5903847217559814,106.14216613769531,109.76563262939453,243.33338928222656,0.7331762313842773
swin_t,Transformer,TIFGSM,1,-0.0733233168721199,0.4365479648113251,64.4312515258789,82.8900375366211,284.7937927246094,1.0277643203735352
swin_t,Transformer,TIFGSM,0,-0.011708654463291168,0.10715341567993164,63.52012634277344,37.62012481689453,151.12379455566406,0.45057201385498047
swin_t,Transformer,TIFGSM,1,-0.010658882558345795,1.5168826580047607,49.35905838012695,42.445762634277344,228.11749267578125,0.7929019927978516
swin_t,Transformer,TIFGSM,0,-0.07412460446357727,0.2059599906206131,18.23800277709961,20.70664405822754,79.0514907836914,0.4405045509338379
swin_t,Transformer,TIFGSM,1,-0.053022824227809906,1.8923097848892212,104.17037200927734,19.660451889038086,331.6848449707031,1.2002525329589844
swin_t,Transformer,TIFGSM,0,-0.035781264305114746,0.5079143047332764,78.91903686523438,93.62349700927734,267.1529235839844,0.9282402992248535
swin_t,Transformer,TIFGSM,1,-0.030137598514556885,0.556791365146637,151.15338134765625,115.97382354736328,361.0075378417969,1.335299015045166
swin_t,Transformer,TIFGSM,0,-0.04093711078166962,0.2541874051094055,82.94758605957031,71.8546142578125,184.4344024658203,0.5832419395446777
swin_t,Transformer,TIFGSM,1,-0.033129945397377014,1.2932376861572266,72.50916290283203,89.48347473144531,235.52989196777344,0.7540359497070312
swin_t,Transformer,TIFGSM,0,-0.07449649274349213,0.8975043296813965,102.51602935791016,90.31253814697266,274.38677978515625,0.9341793060302734
swin_t,Transformer,TIFGSM,1,-0.05755528807640076,0.7080367803573608,133.760986328125,77.35436248779297,334.60528564453125,1.3125419616699219
swin_t,Transformer,TIFGSM,0,-0.06066402792930603,1.0431392192840576,114.86630249023438,68.98365783691406,202.79417419433594,0.6492276191711426
swin_t,Transformer,TIFGSM,1,-0.04611875116825104,0.006085594184696674,136.88697814941406,61.29849624633789,287.5141296386719,0.9365444183349609
swin_t,Transformer,TIFGSM,0,-0.13325442373752594,0.3015623688697815,61.88471221923828,55.95635223388672,139.4523468017578,0.4165515899658203
swin_t,Transformer,TIFGSM,1,-0.080006904900074,0.36107611656188965,82.7543716430664,47.19137191772461,286.1473083496094,0.9093408584594727
swin_t,Transformer,TIFGSM,0,-0.1258341372013092,0.06171905994415283,19.41175079345703,18.05495834350586,129.34890747070312,0.4891180992126465
swin_t,Transformer,TIFGSM,1,-0.0713130533695221,1.8248205184936523,31.26158905029297,16.89144515991211,244.16741943359375,1.0393810272216797
swin_t,Transformer,TIFGSM,0,-0.07282000035047531,0.19954463839530945,44.018775939941406,53.66120147705078,139.1918487548828,0.42981624603271484
swin_t,Transformer,TIFGSM,1,-0.05162767320871353,1.8001494407653809,73.2335205078125,49.39326477050781,262.6142272949219,0.9706711769104004
swin_t,Transformer,TIFGSM,0,-0.07393590360879898,0.07883597165346146,12.079608917236328,20.113536834716797,57.809391021728516,0.4018378257751465
swin_t,Transformer,TIFGSM,1,-0.05424543470144272,1.3597540855407715,42.205841064453125,19.002504348754883,185.47715759277344,0.6159195899963379
swin_t,Transformer,TIFGSM,0,-0.11413699388504028,0.30906927585601807,32.83835983276367,24.060714721679688,129.90679931640625,0.5455532073974609
swin_t,Transformer,TIFGSM,1,-0.07058169692754745,0.3094523847103119,44.85470199584961,32.25252151489258,260.56072998046875,1.0696830749511719
swin_t,Transformer,TIFGSM,0,-0.03500761836767197,0.12580440938472748,58.37371063232422,35.05656433105469,170.9629364013672,0.5891461372375488
swin_t,Transformer,TIFGSM,1,-0.02975303679704666,0.015259681269526482,40.92554473876953,38.569480895996094,217.88235473632812,0.7404913902282715
swin_t,Transformer,TIFGSM,0,-0.16025692224502563,0.13739606738090515,38.01665496826172,39.71150207519531,131.85057067871094,0.4189643859863281
swin_t,Transformer,TIFGSM,1,-0.08440180122852325,1.9563794136047363,33.46003723144531,37.29509353637695,159.72483825683594,0.644986629486084
swin_t,Transformer,TIFGSM,0,-0.10984306037425995,0.17434102296829224,98.54885864257812,55.921817779541016,187.57101440429688,0.5680928230285645
swin_t,Transformer,TIFGSM,1,-0.07491061836481094,0.39873063564300537,110.107177734375,58.59158706665039,233.44769287109375,0.789146900177002
swin_t,Transformer,TIFGSM,0,-0.16243767738342285,0.10484758764505386,48.12387466430664,26.811203002929688,118.1736068725586,0.45936107635498047
swin_t,Transformer,TIFGSM,1,-0.08747067302465439,1.9835188388824463,71.56963348388672,33.45915985107422,213.1868896484375,0.7448010444641113
swin_t,Transformer,TIFGSM,0,-0.0651334896683693,0.18334294855594635,95.06536865234375,72.42140197753906,202.2696533203125,0.5737953186035156
swin_t,Transformer,TIFGSM,1,-0.04684031009674072,1.871450662612915,69.12667083740234,82.09204864501953,305.823486328125,1.124563217163086
swin_t,Transformer,TIFGSM,0,-0.05066393315792084,0.22231650352478027,70.94945526123047,42.99134826660156,147.4417724609375,0.4495534896850586
swin_t,Transformer,TIFGSM,1,-0.04016537219285965,1.1902248859405518,101.21629333496094,49.458900451660156,222.06021118164062,0.7868533134460449
swin_t,Transformer,TIFGSM,0,-0.13060250878334045,1.7877395153045654,69.7231674194336,62.503658294677734,190.81533813476562,0.6413264274597168
swin_t,Transformer,TIFGSM,1,-0.06962887197732925,1.362046480178833,89.8584976196289,53.61476135253906,320.3764953613281,1.2494196891784668
swin_t,Transformer,TIFGSM,0,-0.04244297742843628,0.694977879524231,35.06170654296875,29.83366584777832,192.89305114746094,0.7117438316345215
swin_t,Transformer,TIFGSM,1,-0.03742263466119766,1.1397168636322021,53.438392639160156,32.38822555541992,234.45814514160156,0.780029296875
swin_t,Transformer,TIFGSM,0,-0.3762008249759674,0.4332493841648102,36.732337951660156,68.71623992919922,167.98507690429688,0.5988860130310059
swin_t,Transformer,TIFGSM,1,-0.16156548261642456,1.2645875215530396,87.58242797851562,88.8274154663086,237.1920166015625,0.7631158828735352
swin_t,Transformer,TIFGSM,0,-0.12238744646310806,0.04003860428929329,21.006114959716797,63.35638427734375,103.1683120727539,0.47423839569091797
swin_t,Transformer,TIFGSM,1,-0.08423979580402374,1.9412596225738525,52.21446228027344,67.6097183227539,311.2799377441406,1.2742805480957031
swin_t,Transformer,TIFGSM,0,-0.4083259105682373,0.5656217336654663,21.182104110717773,28.802047729492188,164.20803833007812,0.5280337333679199
swin_t,Transformer,TIFGSM,1,-0.11782541871070862,1.5210856199264526,68.98817443847656,38.8586311340332,318.4424133300781,1.1512951850891113
swin_t,Transformer,TIFGSM,0,-0.020926259458065033,0.24626563489437103,40.085105895996094,21.84147834777832,149.68016052246094,0.482388973236084
swin_t,Transformer,TIFGSM,1,-0.018351472914218903,1.1361544132232666,53.537811279296875,25.47991371154785,253.88194274902344,0.9160771369934082
swin_t,Transformer,TIFGSM,0,-0.3640720546245575,0.1687386929988861,49.71823501586914,57.010440826416016,152.9611358642578,0.5342788696289062
swin_t,Transformer,TIFGSM,1,-0.13236656785011292,1.4126007556915283,68.5787582397461,73.32557678222656,161.36602783203125,0.6314506530761719
swin_t,Transformer,TIFGSM,0,-0.10591228306293488,0.6809207201004028,76.31363677978516,48.90476608276367,159.04429626464844,0.44909095764160156
swin_t,Transformer,TIFGSM,1,-0.07296748459339142,0.6013429760932922,33.776611328125,30.077890396118164,151.27769470214844,0.5742325782775879
swin_t,Transformer,TIFGSM,0,-0.1836659461259842,0.5530229210853577,51.675926208496094,40.85200500488281,172.26246643066406,0.5394716262817383
swin_t,Transformer,TIFGSM,1,-0.10658851265907288,0.27729618549346924,80.07723236083984,43.7152214050293,259.7645568847656,0.8226261138916016
swin_t,Transformer,TIFGSM,0,-0.17361974716186523,0.32437294721603394,26.108924865722656,33.26020431518555,126.3581314086914,0.42165184020996094
swin_t,Transformer,TIFGSM,1,-0.09937058389186859,0.28896191716194153,29.32387924194336,21.852956771850586,188.6836395263672,0.6160497665405273
swin_t,Transformer,TIFGSM,0,-0.24721018970012665,0.10991977155208588,28.810077667236328,27.81989288330078,143.2008056640625,0.49472570419311523
swin_t,Transformer,TIFGSM,1,-0.10262294113636017,1.5032527446746826,18.78936767578125,24.245559692382812,147.52212524414062,0.6245403289794922
swin_t,Transformer,TIFGSM,0,-0.11819515377283096,0.6927769184112549,27.983522415161133,25.704893112182617,125.89912414550781,0.45334577560424805
swin_t,Transformer,TIFGSM,1,-0.06722152233123779,0.2573917508125305,29.030534744262695,31.3933162689209,181.98822021484375,0.7758407592773438
swin_t,Transformer,TIFGSM,0,-0.25519871711730957,0.5275683999061584,21.990060806274414,26.27610206604004,123.73540496826172,0.42320728302001953
swin_t,Transformer,TIFGSM,1,-0.09899888932704926,0.5218231081962585,84.96198272705078,23.733922958374023,266.4714660644531,0.8941354751586914
swin_t,Transformer,TIFGSM,0,-0.1544894278049469,0.07031409442424774,55.093780517578125,84.23765563964844,159.6009063720703,0.5097980499267578
swin_t,Transformer,TIFGSM,1,-0.08658990263938904,1.9697778224945068,55.89025115966797,74.8860855102539,257.9444274902344,1.0746936798095703
swin_t,Transformer,TIFGSM,0,-0.08029523491859436,0.1975850909948349,11.613821983337402,24.141727447509766,63.90914535522461,0.39983129501342773
swin_t,Transformer,TIFGSM,1,-0.06233188509941101,0.45454859733581543,37.82524108886719,23.036182403564453,206.79786682128906,0.7591314315795898
swin_t,Transformer,TIFGSM,0,-0.18248111009597778,0.0898689329624176,46.45718002319336,33.95116424560547,123.21177673339844,0.4008321762084961
swin_t,Transformer,TIFGSM,1,-0.09416428953409195,0.0631272941827774,100.51469421386719,28.49385643005371,318.53253173828125,1.0584206581115723
swin_t,Transformer,TIFGSM,0,-0.22883498668670654,0.060453176498413086,56.11793899536133,83.6292495727539,152.25294494628906,0.4567437171936035
swin_t,Transformer,TIFGSM,1,-0.1107608899474144,1.9287800788879395,21.72513198852539,77.88201141357422,172.35272216796875,0.6272826194763184
swin_t,Transformer,TIFGSM,0,-0.026518695056438446,0.5438674688339233,111.7087173461914,64.75349426269531,231.16177368164062,0.6730575561523438
swin_t,Transformer,TIFGSM,1,-0.023442387580871582,1.3877897262573242,113.6918716430664,69.12833404541016,367.55035400390625,1.3847332000732422
swin_t,Transformer,TIFGSM,0,-0.4575762450695038,0.6242208480834961,65.74887084960938,54.66225051879883,198.9557342529297,0.698885440826416
swin_t,Transformer,TIFGSM,1,-0.10538417845964432,1.5048147439956665,32.819488525390625,90.4593734741211,248.3286895751953,1.172457218170166
swin_t,Transformer,TIFGSM,0,-0.07634902000427246,0.1954110860824585,31.941410064697266,29.529582977294922,145.11764526367188,0.5374102592468262
swin_t,Transformer,TIFGSM,1,-0.05738333612680435,0.033175595104694366,42.462646484375,36.2298698425293,242.68504333496094,0.7811908721923828
swin_t,Transformer,TIFGSM,0,-0.1132715493440628,0.37044769525527954,46.383949279785156,45.00722122192383,168.79608154296875,0.6021823883056641
swin_t,Transformer,TIFGSM,1,-0.06495692580938339,0.2623061537742615,93.94204711914062,60.33871841430664,290.32757568359375,1.0443906784057617
swin_t,Transformer,TIFGSM,0,-0.3032667934894562,0.4276707172393799,22.18912124633789,31.65235137939453,88.12789154052734,0.44034528732299805
swin_t,Transformer,TIFGSM,1,-0.13382777571678162,1.935638666152954,48.38629150390625,30.2684268951416,254.91119384765625,0.9042320251464844
swin_t,Transformer,TIFGSM,0,-0.04909738153219223,0.537883460521698,31.180261611938477,55.49075698852539,175.4199981689453,0.573486328125
swin_t,Transformer,TIFGSM,1,-0.03966771066188812,1.1026206016540527,92.46696472167969,67.47493743896484,343.77386474609375,1.2704205513000488
swin_t,Transformer,TIFGSM,0,-0.22851388156414032,0.059083979576826096,89.2934799194336,64.76599884033203,185.63963317871094,0.5755977630615234
swin_t,Transformer,TIFGSM,1,-0.09827617555856705,1.3632361888885498,119.6083984375,60.909175872802734,307.58673095703125,1.1046490669250488
swin_t,Transformer,TIFGSM,0,-0.6967505216598511,0.17887510359287262,21.31647300720215,18.184860229492188,118.2630615234375,0.49240827560424805
swin_t,Transformer,TIFGSM,1,-0.12144345045089722,0.19032879173755646,50.64369201660156,17.78676986694336,288.6740417480469,1.0844049453735352
swin_t,Transformer,TIFGSM,0,-0.09650173783302307,0.16897714138031006,23.23833465576172,49.39944076538086,97.3728256225586,0.43205785751342773
swin_t,Transformer,TIFGSM,1,-0.06790272891521454,0.8615865707397461,61.63768768310547,50.11078643798828,224.92266845703125,0.781987190246582
swin_t,Transformer,TIFGSM,0,-0.05630233883857727,0.18523558974266052,23.927682876586914,24.483373641967773,137.06614685058594,0.5321612358093262
swin_t,Transformer,TIFGSM,1,-0.043752096593379974,1.5933536291122437,111.41633605957031,21.82419776916504,270.22711181640625,0.9544887542724609
swin_t,Transformer,TIFGSM,0,-0.05766580253839493,0.6773068904876709,115.5510482788086,114.33753204345703,263.8034362792969,0.9027447700500488
swin_t,Transformer,TIFGSM,1,-0.04557144641876221,0.18486496806144714,124.52190399169922,106.25869750976562,368.3218994140625,1.4789886474609375
swin_t,Transformer,TIFGSM,0,-0.11473295837640762,0.18854671716690063,44.851402282714844,93.46868896484375,153.4968719482422,0.5018982887268066
swin_t,Transformer,TIFGSM,1,-0.07378910481929779,0.7086691856384277,109.10330963134766,105.14927673339844,293.8639221191406,1.1557836532592773
swin_t,Transformer,TIFGSM,0,-0.21022911369800568,0.595201849937439,51.78416442871094,54.228328704833984,197.73397827148438,0.6780314445495605
swin_t,Transformer,TIFGSM,1,-0.09093176573514938,0.8193749785423279,53.60989761352539,48.390933990478516,246.4940643310547,0.9679965972900391
swin_t,Transformer,TIFGSM,0,-0.33966296911239624,0.9360626935958862,64.05070495605469,55.1297492980957,172.42103576660156,0.5110692977905273
swin_t,Transformer,TIFGSM,1,-0.11393474787473679,0.036792390048503876,79.57244110107422,54.77389907836914,230.251953125,0.7195258140563965
swin_t,Transformer,TIFGSM,0,-0.2609947919845581,1.1314499378204346,97.8735580444336,61.13677215576172,219.5635528564453,0.7233791351318359
swin_t,Transformer,TIFGSM,1,-0.09817536920309067,0.08197124302387238,133.15464782714844,55.29692459106445,257.6285095214844,0.8181233406066895
swin_t,Transformer,TIFGSM,0,-0.1810322254896164,1.0586060285568237,100.58313751220703,88.80390930175781,204.7217559814453,0.6446866989135742
swin_t,Transformer,TIFGSM,1,-0.08641725778579712,0.21645492315292358,85.9697036743164,79.68999481201172,267.76068115234375,0.8295416831970215
swin_t,Transformer,TIFGSM,0,-0.14120696485042572,0.0840466320514679,14.383975982666016,21.652809143066406,80.1900405883789,0.45417118072509766
swin_t,Transformer,TIFGSM,1,-0.08397945016622543,1.5510365962982178,46.771629333496094,31.686201095581055,174.0149688720703,0.6000843048095703
swin_t,Transformer,TIFGSM,0,-0.12378931045532227,1.1073546409606934,112.07254028320312,89.56330871582031,215.7101287841797,0.6288981437683105
swin_t,Transformer,TIFGSM,1,-0.07712851464748383,1.5388764142990112,108.01862335205078,104.1873550415039,289.8869934082031,0.9342966079711914
swin_t,Transformer,TIFGSM,0,-0.6135092377662659,0.4557415246963501,109.7704849243164,123.1421127319336,217.9730682373047,0.6758918762207031
swin_t,Transformer,TIFGSM,1,-0.1532028615474701,0.2492932677268982,79.27061462402344,110.93952178955078,219.967529296875,0.6697731018066406
swin_t,Transformer,TIFGSM,0,-0.11192631721496582,0.4109615087509155,62.73285675048828,57.19449234008789,214.64305114746094,0.7307252883911133
swin_t,Transformer,TIFGSM,1,-0.06901945918798447,0.36343467235565186,101.3219985961914,46.94275665283203,332.67010498046875,1.3964786529541016
swin_t,Transformer,TIFGSM,0,-0.20912396907806396,1.121224045753479,25.48841667175293,17.165077209472656,161.82992553710938,0.684575080871582
swin_t,Transformer,TIFGSM,1,-0.10557588934898376,0.7686412334442139,58.27708053588867,24.13772201538086,285.0328369140625,1.0814628601074219
swin_t,Transformer,TIFGSM,0,-0.17455121874809265,0.11928622424602509,32.543827056884766,27.739185333251953,118.36019897460938,0.4440879821777344
swin_t,Transformer,TIFGSM,1,-0.08245795220136642,0.30929309129714966,21.69678497314453,23.589677810668945,181.0983428955078,0.7563185691833496
