classifier,arch_type,eps255,sid,label,cpop,fs,lid,lid_ext,fs_bit1,fs_bit2,fs_bit3,fs_bit5,fs_median3,fs_median5,fs_avgpool3
resnet50,CNN,2,158,0,-0.05209716409444809,0.4111824035644531,42.116729736328125,42.116729736328125,0.7439879179000854,0.529975414276123,0.4111824035644531,0.09744808822870255,0.2743102014064789,0.3631076216697693,0.2835010290145874
resnet50,CNN,2,158,1,-0.04353007674217224,1.875145673751831,44.827693939208984,44.827693939208984,1.9902641773223877,1.9597834348678589,1.875145673751831,0.02383684739470482,1.565488338470459,1.9240155220031738,1.8305649757385254
resnet50,CNN,2,159,0,-0.07279623299837112,0.20075556635856628,65.59139251708984,65.59139251708984,0.44161203503608704,0.13527119159698486,0.057018399238586426,0.0312068909406662,0.18060767650604248,0.42392420768737793,0.20075556635856628
resnet50,CNN,2,159,1,-0.05888909846544266,0.5771290063858032,23.06448745727539,23.06448745727539,1.2444982528686523,0.7698367834091187,0.4167483448982239,0.07916350662708282,0.5626276135444641,1.1009626388549805,0.5771290063858032
resnet50,CNN,2,160,0,-0.13817179203033447,0.30250948667526245,45.754337310791016,45.754337310791016,0.40629470348358154,0.4579300284385681,0.21765273809432983,0.07691545784473419,0.4688461422920227,0.9529024362564087,0.30250948667526245
resnet50,CNN,2,160,1,-0.08873347193002701,1.8622984886169434,31.575864791870117,31.575864791870117,1.9619407653808594,1.9707889556884766,1.8622984886169434,0.014398925937712193,1.8690482378005981,1.9879519939422607,1.8275562524795532
resnet50,CNN,2,161,0,-0.0982084572315216,0.5366519689559937,79.18990325927734,79.18990325927734,1.4124608039855957,0.7375023365020752,0.5366519689559937,0.0936969444155693,0.5010713934898376,0.9339514374732971,0.20153988897800446
resnet50,CNN,2,161,1,-0.0701342523097992,1.9941447973251343,82.2173080444336,82.2173080444336,1.9974688291549683,1.9908579587936401,1.9941447973251343,0.04077719897031784,1.9768035411834717,1.9910457134246826,1.9884865283966064
resnet50,CNN,2,162,0,-0.20222845673561096,0.13454514741897583,62.8939323425293,62.8939323425293,1.0549665689468384,0.4757021367549896,0.13454514741897583,0.07435905933380127,0.04212584346532822,0.3848126232624054,0.06933162361383438
resnet50,CNN,2,162,1,-0.10151242464780807,1.9980692863464355,65.50493621826172,65.50493621826172,1.9992175102233887,1.9990036487579346,1.9980692863464355,0.18977439403533936,1.6558406352996826,1.9791967868804932,1.9922930002212524
resnet50,CNN,2,163,0,-0.042580872774124146,0.198700949549675,57.77603530883789,57.77603530883789,1.1496989727020264,0.9131420850753784,0.198700949549675,0.022037966176867485,0.07538241893053055,0.3776468336582184,0.019932810217142105
resnet50,CNN,2,163,1,-0.03571927547454834,1.9911668300628662,60.36195755004883,60.36195755004883,1.9991044998168945,1.9960672855377197,1.9768599271774292,0.10614734888076782,1.7850955724716187,1.9697071313858032,1.9911668300628662
resnet50,CNN,2,164,0,-0.17865581810474396,0.14435404539108276,49.61539840698242,49.61539840698242,0.0884571224451065,0.07747828215360641,0.048730649054050446,0.03427582234144211,0.04213833808898926,0.1883140206336975,0.14435404539108276
resnet50,CNN,2,164,1,-0.09666185081005096,0.6520500183105469,20.463916778564453,20.463916778564453,1.1052982807159424,0.863969087600708,0.5005838871002197,0.06458480656147003,0.49902617931365967,1.0333566665649414,0.6520500183105469
resnet50,CNN,2,165,0,-0.05016420781612396,0.09159465879201889,78.81974029541016,78.81974029541016,0.17391499876976013,0.31054049730300903,0.09159465879201889,0.027888216078281403,0.1095714122056961,0.22567883133888245,0.08153276145458221
resnet50,CNN,2,165,1,-0.04012814909219742,0.8292417526245117,36.375118255615234,36.375118255615234,1.3311799764633179,1.436997890472412,0.7171497344970703,0.22523817420005798,0.6338108777999878,1.1909099817276,0.8292417526245117
resnet50,CNN,2,166,0,-0.43600496649742126,0.2240888923406601,45.660552978515625,45.660552978515625,0.6487071514129639,0.21921826899051666,0.2240888923406601,0.0960257351398468,0.06413327157497406,0.17784400284290314,0.1862633228302002
resnet50,CNN,2,166,1,-0.19196319580078125,1.8440630435943604,43.10709762573242,43.10709762573242,1.8505356311798096,1.8777544498443604,1.8440630435943604,1.2304743528366089,1.4021198749542236,1.7742236852645874,1.6960439682006836
resnet50,CNN,2,167,0,-0.08468285202980042,0.4553641676902771,64.66059875488281,64.66059875488281,0.1877760887145996,0.6346480846405029,0.4460641145706177,0.06247934699058533,0.30126893520355225,0.4151029586791992,0.4553641676902771
resnet50,CNN,2,167,1,-0.06431012600660324,0.8565108180046082,22.616308212280273,22.616308212280273,1.384398102760315,1.0202844142913818,0.822330117225647,0.12983855605125427,0.7628313302993774,1.1383074522018433,0.8565108180046082
resnet50,CNN,2,168,0,-0.11504519730806351,0.24964579939842224,54.25197219848633,54.25197219848633,1.1111900806427002,0.38837680220603943,0.24964579939842224,0.046200480312108994,0.6462146043777466,0.8315423727035522,0.1343446969985962
resnet50,CNN,2,168,1,-0.07807309925556183,0.8860849142074585,33.05690383911133,33.05690383911133,1.2279540300369263,1.1145516633987427,0.8860849142074585,0.1961519718170166,0.6073979139328003,0.9021720886230469,0.6962249875068665
resnet50,CNN,2,169,0,-0.14218105375766754,0.2391037791967392,105.67626190185547,105.67626190185547,1.145705223083496,0.4695104956626892,0.2391037791967392,0.05993231385946274,0.19784413278102875,0.11809685826301575,0.08102662861347198
resnet50,CNN,2,169,1,-0.08961349725723267,1.9988535642623901,64.37004852294922,64.37004852294922,1.9991908073425293,1.9992889165878296,1.9988535642623901,0.08453783392906189,1.9981677532196045,1.9991729259490967,1.9980735778808594
resnet50,CNN,2,170,0,-0.06293979287147522,0.2033987194299698,60.29764938354492,60.29764938354492,0.627129852771759,0.3120705485343933,0.2033987194299698,0.04404609650373459,0.109462670981884,0.10563281923532486,0.08702434599399567
resnet50,CNN,2,170,1,-0.04853186756372452,0.5935320854187012,48.477718353271484,48.477718353271484,1.0256661176681519,0.8069225549697876,0.5935320854187012,0.16723471879959106,0.35652583837509155,0.5750092267990112,0.49946844577789307
resnet50,CNN,2,171,0,-0.09784787148237228,0.3312680721282959,84.81827545166016,84.81827545166016,0.40478408336639404,0.38000285625457764,0.3312680721282959,0.08278289437294006,0.2201477289199829,0.3675595223903656,0.1516573131084442
resnet50,CNN,2,171,1,-0.06865254789590836,0.823969841003418,56.338340759277344,56.338340759277344,1.2624671459197998,1.0132331848144531,0.823969841003418,0.32249313592910767,0.6938835978507996,0.9961803555488586,0.7741608619689941
resnet50,CNN,2,172,0,-0.04127063602209091,0.790264368057251,46.533226013183594,46.533226013183594,0.8275675773620605,0.7810978293418884,0.35422074794769287,0.07033465802669525,0.9230440855026245,1.129082202911377,0.790264368057251
resnet50,CNN,2,172,1,-0.034777648746967316,1.8599244356155396,28.123369216918945,28.123369216918945,1.9975073337554932,1.9945111274719238,1.8599244356155396,0.000528123986441642,1.8544365167617798,1.995410442352295,1.7915164232254028
resnet50,CNN,2,173,0,-0.21666212379932404,0.11173077672719955,60.37833786010742,60.37833786010742,0.3064850866794586,0.17615804076194763,0.052837617695331573,0.02660362422466278,0.30104923248291016,0.6477481126785278,0.11173077672719955
resnet50,CNN,2,173,1,-0.09908460080623627,1.257144570350647,44.25766372680664,44.25766372680664,1.759559988975525,1.7036550045013428,1.257144570350647,0.14233121275901794,0.7892714738845825,1.3411192893981934,1.185595154762268
resnet50,CNN,2,174,0,-0.22812144458293915,0.23055322468280792,25.370582580566406,25.370582580566406,0.16233065724372864,0.14616763591766357,0.07506779581308365,0.04746755212545395,0.12327414005994797,0.13317561149597168,0.23055322468280792
resnet50,CNN,2,174,1,-0.11333063989877701,1.5135389566421509,34.50810623168945,34.50810623168945,1.941042423248291,1.9051694869995117,1.5135389566421509,0.07103593647480011,1.3402903079986572,1.7447937726974487,1.4661954641342163
resnet50,CNN,2,175,0,-0.056158632040023804,0.1266935169696808,20.339366912841797,20.339366912841797,0.2651251256465912,0.14494217932224274,0.1266935169696808,0.016078025102615356,0.12050735950469971,0.10910753905773163,0.11275995522737503
resnet50,CNN,2,175,1,-0.04653176665306091,0.6632776260375977,30.92026138305664,30.92026138305664,0.9897972345352173,0.8677284121513367,0.6349311470985413,0.07814722508192062,0.6621788740158081,0.8903891444206238,0.6632776260375977
resnet50,CNN,2,176,0,-0.12476542592048645,0.3304491937160492,63.664161682128906,63.664161682128906,0.5908633470535278,0.4190473258495331,0.190241277217865,0.07667011022567749,0.31937533617019653,0.36409810185432434,0.3304491937160492
resnet50,CNN,2,176,1,-0.08301887661218643,1.6730132102966309,53.349735260009766,53.349735260009766,1.933600902557373,1.791284441947937,1.6609864234924316,0.06625786423683167,1.171654462814331,1.902662992477417,1.6730132102966309
resnet50,CNN,2,177,0,-0.16151520609855652,0.2653215527534485,87.5165786743164,87.5165786743164,0.631318211555481,0.7737352848052979,0.2653215527534485,0.04382561147212982,0.4135427474975586,0.8520086407661438,0.2233843356370926
resnet50,CNN,2,177,1,-0.09473662823438644,1.994638442993164,86.51457214355469,86.51457214355469,1.9987218379974365,1.976463794708252,1.994638442993164,0.0027769645676016808,1.9558918476104736,1.98187255859375,1.9607306718826294
resnet50,CNN,2,178,0,-0.029048599302768707,0.22204703092575073,27.505800247192383,27.505800247192383,0.6795641183853149,0.37636035680770874,0.20367518067359924,0.03098471835255623,0.3731241524219513,0.32729679346084595,0.22204703092575073
resnet50,CNN,2,178,1,-0.02582036703824997,0.7675895690917969,86.32123565673828,86.32123565673828,1.7521098852157593,1.3983608484268188,0.6859092116355896,0.0008456516079604626,0.5591691732406616,1.4456650018692017,0.7675895690917969
resnet50,CNN,2,179,0,-0.1598859429359436,0.2278040051460266,27.070138931274414,27.070138931274414,1.1504169702529907,0.26821452379226685,0.2278040051460266,0.060663726180791855,0.22981250286102295,0.31747502088546753,0.18495377898216248
resnet50,CNN,2,179,1,-0.09190358221530914,1.6586158275604248,67.08702087402344,67.08702087402344,1.956538438796997,1.8509116172790527,1.6586158275604248,0.0025979620404541492,0.09963060170412064,1.864491581916809,0.48307445645332336
resnet50,CNN,2,180,0,-0.10318468511104584,0.23272502422332764,110.32256317138672,110.32256317138672,0.3412877917289734,0.3027944564819336,0.137008398771286,0.040232859551906586,0.27622097730636597,0.16036361455917358,0.23272502422332764
resnet50,CNN,2,180,1,-0.07228762656450272,1.7166738510131836,77.02772521972656,77.02772521972656,1.795621395111084,1.5245946645736694,1.3949145078659058,0.06410865485668182,1.1704261302947998,1.5816556215286255,1.7166738510131836
resnet50,CNN,2,181,0,-0.24891424179077148,0.5704811811447144,39.85169219970703,39.85169219970703,0.8448406457901001,0.8393352031707764,0.5704811811447144,0.11642815172672272,0.35914644598960876,0.6478044986724854,0.5019130706787109
resnet50,CNN,2,181,1,-0.1117185726761818,1.8898900747299194,52.810001373291016,52.810001373291016,1.9922282695770264,1.9933018684387207,1.8898900747299194,0.0002691855188459158,0.5550152063369751,1.9314836263656616,0.8689173460006714
resnet50,CNN,2,182,0,-0.15351755917072296,0.10549001395702362,40.56187057495117,40.56187057495117,1.153393268585205,0.3037251830101013,0.10266174376010895,0.029679683968424797,0.29758498072624207,0.39961254596710205,0.10549001395702362
resnet50,CNN,2,182,1,-0.09482389688491821,0.5507283210754395,25.3270263671875,25.3270263671875,1.288195252418518,1.2531695365905762,0.5507283210754395,0.10125220566987991,0.6176838874816895,1.1502892971038818,0.46306881308555603
resnet50,CNN,2,183,0,-0.07278823852539062,0.13209673762321472,34.72539138793945,34.72539138793945,0.2975875735282898,0.0951911211013794,0.13209673762321472,0.01900758594274521,0.18939121067523956,0.12503518164157867,0.06066988408565521
resnet50,CNN,2,183,1,-0.0557996928691864,1.2253921031951904,40.799381256103516,40.799381256103516,1.6717164516448975,1.5783389806747437,1.2253921031951904,0.2975420355796814,0.661504864692688,1.1738030910491943,0.9561841487884521
resnet50,CNN,2,184,0,-0.30778658390045166,0.24312148988246918,26.58477210998535,26.58477210998535,0.5653353929519653,0.19709983468055725,0.24312148988246918,0.08169764280319214,0.1927441954612732,0.4668201804161072,0.16925048828125
resnet50,CNN,2,184,1,-0.11748195439577103,0.7174134850502014,40.28273010253906,40.28273010253906,1.0392917394638062,1.1647257804870605,0.7174134850502014,0.20388907194137573,0.7176247835159302,0.8808181881904602,0.709502637386322
resnet50,CNN,2,185,0,-0.03246232122182846,0.6579161286354065,45.37480926513672,45.37480926513672,0.6985942125320435,0.2624262571334839,0.4567887485027313,0.13167691230773926,0.24524608254432678,0.2677561640739441,0.6579161286354065
resnet50,CNN,2,185,1,-0.028927206993103027,1.8464438915252686,108.95592498779297,108.95592498779297,1.9951032400131226,1.978672981262207,1.8464438915252686,0.0005776874022558331,0.689167857170105,1.9825248718261719,0.20556306838989258
resnet50,CNN,2,186,0,-0.08634034544229507,0.4218457043170929,83.21910858154297,83.21910858154297,0.5711346864700317,0.5154527425765991,0.4218457043170929,0.10246089100837708,0.3390510380268097,0.6960386037826538,0.37574052810668945
resnet50,CNN,2,186,1,-0.0630427673459053,1.7279486656188965,96.27227020263672,96.27227020263672,1.9825263023376465,1.9419691562652588,1.694211483001709,0.009755928069353104,1.042251467704773,1.7835360765457153,1.7279486656188965
resnet50,CNN,2,187,0,-0.07217120379209518,0.3151341676712036,54.41450500488281,54.41450500488281,0.6432653665542603,0.28909724950790405,0.3151341676712036,0.14085760712623596,0.14006023108959198,0.2686763405799866,0.16982516646385193
resnet50,CNN,2,187,1,-0.05521703511476517,1.2957029342651367,31.089134216308594,31.089134216308594,1.146557331085205,1.7204679250717163,1.2957029342651367,0.04185260459780693,0.8086352944374084,1.712646722793579,0.9049860239028931
resnet50,CNN,2,188,0,-0.02125447243452072,0.3181419372558594,55.8411865234375,55.8411865234375,0.6882981657981873,0.4009414613246918,0.27262604236602783,0.07276405394077301,0.3330029249191284,0.6627645492553711,0.3181419372558594
resnet50,CNN,2,188,1,-0.019386015832424164,1.9875171184539795,66.29168701171875,66.29168701171875,1.9965896606445312,1.9936662912368774,1.8144891262054443,0.001471898052841425,1.85453200340271,1.9924005270004272,1.9875171184539795
resnet50,CNN,2,189,0,-0.2987593412399292,0.40930742025375366,57.321590423583984,57.321590423583984,1.0358394384384155,0.5297280550003052,0.38040268421173096,0.14010925590991974,0.3412632346153259,0.6257699728012085,0.40930742025375366
resnet50,CNN,2,189,1,-0.12117159366607666,1.7709088325500488,103.44754028320312,103.44754028320312,1.7400445938110352,1.7600370645523071,1.7709088325500488,0.3705676198005676,1.303932547569275,1.955701470375061,1.574476957321167
resnet50,CNN,2,190,0,-0.25381341576576233,0.15382599830627441,62.42380905151367,62.42380905151367,1.174938678741455,0.15131592750549316,0.15382599830627441,0.0392468124628067,0.14451393485069275,0.47238093614578247,0.05554003268480301
resnet50,CNN,2,190,1,-0.11055579036474228,1.1462624073028564,18.565885543823242,18.565885543823242,1.347928762435913,1.1347856521606445,1.1462624073028564,0.187880277633667,0.5567179918289185,1.5563137531280518,0.6903977990150452
resnet50,CNN,2,191,0,-0.18814072012901306,0.10638611018657684,41.643104553222656,41.643104553222656,0.35815584659576416,0.16010364890098572,0.08063119649887085,0.03226673603057861,0.18468818068504333,0.22538840770721436,0.10638611018657684
resnet50,CNN,2,191,1,-0.10457897931337357,1.82772958278656,42.26157760620117,42.26157760620117,1.6258714199066162,1.8310248851776123,1.82772958278656,0.40784427523612976,1.6006884574890137,1.7533109188079834,1.7645986080169678
resnet50,CNN,2,192,0,-0.14395305514335632,0.19550146162509918,41.419925689697266,41.419925689697266,0.9256786108016968,0.48864251375198364,0.19550146162509918,0.06793084740638733,0.2174958884716034,0.4204581379890442,0.14001551270484924
resnet50,CNN,2,192,1,-0.08956648409366608,1.923194169998169,51.666709899902344,51.666709899902344,1.9671385288238525,1.7845916748046875,1.923194169998169,0.02092282846570015,1.6713405847549438,1.9746508598327637,1.7299836874008179
resnet50,CNN,2,193,0,-0.10540685802698135,0.11673098802566528,14.8388090133667,14.8388090133667,0.5884465575218201,0.32615944743156433,0.10645148903131485,0.03567080944776535,0.09924690425395966,0.18669110536575317,0.11673098802566528
resnet50,CNN,2,193,1,-0.07593502849340439,1.9772379398345947,43.879337310791016,43.879337310791016,1.9793155193328857,1.97892165184021,1.9772379398345947,1.0933527946472168,1.9672842025756836,1.9747234582901,1.9735468626022339
resnet50,CNN,2,194,0,-0.31968653202056885,0.07922859489917755,46.105125427246094,46.105125427246094,1.226038932800293,0.075186587870121,0.07922859489917755,0.13114026188850403,0.06534890830516815,0.11288395524024963,0.03425613045692444
resnet50,CNN,2,194,1,-0.11352303624153137,1.17238450050354,61.234500885009766,61.234500885009766,1.0081431865692139,1.2611631155014038,1.17238450050354,0.4338245093822479,0.6667125225067139,1.2036501169204712,0.8940476179122925
resnet50,CNN,2,195,0,-0.07609901577234268,0.06742247939109802,46.10823059082031,46.10823059082031,0.261606901884079,0.043786175549030304,0.04509937763214111,0.00799998827278614,0.021622464060783386,0.07746049016714096,0.06742247939109802
resnet50,CNN,2,195,1,-0.05895722657442093,1.162853479385376,43.678375244140625,43.678375244140625,1.0705478191375732,1.159433364868164,0.7232181429862976,0.09191393852233887,0.9523013234138489,1.184277057647705,1.162853479385376
resnet50,CNN,2,196,0,-0.0897359624505043,0.1822403222322464,65.16397094726562,65.16397094726562,0.13709047436714172,0.2915060818195343,0.1822403222322464,0.06668685376644135,0.18334908783435822,0.4278848171234131,0.07503286749124527
resnet50,CNN,2,196,1,-0.06526345014572144,1.9770517349243164,28.847394943237305,28.847394943237305,1.9886980056762695,1.986194133758545,1.9770517349243164,0.22733086347579956,1.9710195064544678,1.9688719511032104,1.9730658531188965
resnet50,CNN,2,197,0,-0.10512304306030273,0.4114929437637329,76.27424621582031,76.27424621582031,0.7862204909324646,0.6475548148155212,0.33161163330078125,0.06049288809299469,0.3540370464324951,0.5592273473739624,0.4114929437637329
resnet50,CNN,2,197,1,-0.07382030785083771,1.9735832214355469,80.62041473388672,80.62041473388672,1.9937777519226074,1.9892045259475708,1.9735832214355469,0.0017464426346123219,1.8986897468566895,1.9894554615020752,1.932003140449524
resnet50,CNN,2,198,0,-0.12784156203269958,0.6138300895690918,49.2738037109375,49.2738037109375,0.7512550354003906,0.5710756778717041,0.6138300895690918,0.10832391679286957,0.15265512466430664,0.3780325949192047,0.5661493539810181
resnet50,CNN,2,198,1,-0.07930786907672882,1.2986390590667725,89.56293487548828,89.56293487548828,1.9866087436676025,1.9049880504608154,0.2542072534561157,0.00040215172339230776,0.6641881465911865,1.7504191398620605,1.2986390590667725
resnet50,CNN,2,199,0,-0.09778128564357758,0.3881579637527466,29.672199249267578,29.672199249267578,0.6687068939208984,0.5252652764320374,0.36734703183174133,0.17306897044181824,0.6919856071472168,1.143904685974121,0.3881579637527466
resnet50,CNN,2,199,1,-0.07012192904949188,1.9627084732055664,40.98063659667969,40.98063659667969,1.9984078407287598,1.979366421699524,1.9342070817947388,0.004206566140055656,1.9252569675445557,1.996910572052002,1.9627084732055664
resnet50,CNN,2,200,0,-0.18328553438186646,0.14257067441940308,54.15416717529297,54.15416717529297,0.6581122279167175,0.6975060701370239,0.14257067441940308,0.19860756397247314,0.16527381539344788,0.6834028959274292,0.14164528250694275
resnet50,CNN,2,200,1,-0.09459615498781204,1.2677099704742432,35.30165100097656,35.30165100097656,1.7692855596542358,1.3309224843978882,1.0655947923660278,0.07435602694749832,0.7310453057289124,1.5557904243469238,1.2677099704742432
resnet50,CNN,2,201,0,-0.18665191531181335,0.17940974235534668,24.64156723022461,24.64156723022461,1.1124790906906128,0.6944606900215149,0.17940974235534668,0.03373893350362778,0.14005383849143982,0.20120662450790405,0.17041325569152832
resnet50,CNN,2,201,1,-0.10352899879217148,1.7029390335083008,37.2722053527832,37.2722053527832,1.9815115928649902,1.915486216545105,1.7029390335083008,0.044683054089546204,0.9964297413825989,1.793341040611267,1.274577260017395
resnet50,CNN,2,202,0,-0.014392003417015076,1.0075236558914185,22.541109085083008,22.541109085083008,1.131846308708191,0.1547524333000183,0.06447198241949081,0.04507826268672943,0.32105010747909546,0.26094186305999756,1.0075236558914185
resnet50,CNN,2,202,1,-0.013364546000957489,1.9209461212158203,51.68854904174805,51.68854904174805,1.978561520576477,1.9808130264282227,1.9209461212158203,0.00910464022308588,1.7678298950195312,1.985114336013794,1.730757236480713
resnet50,CNN,2,203,0,-0.5303747653961182,0.15649937093257904,67.45679473876953,67.45679473876953,1.2163962125778198,0.33984410762786865,0.11813303828239441,0.06639483571052551,0.2550964951515198,0.22740298509597778,0.15649937093257904
resnet50,CNN,2,203,1,-0.18066027760505676,0.9473075866699219,55.43941879272461,55.43941879272461,1.183741807937622,1.289319634437561,0.9206297993659973,0.6942362189292908,0.8091758489608765,0.994003415107727,0.9473075866699219
resnet50,CNN,2,204,0,-0.15524649620056152,0.5719956159591675,65.45855712890625,65.45855712890625,1.3045847415924072,1.1716525554656982,0.5719956159591675,0.1368808150291443,0.14597217738628387,0.09400022029876709,0.41562747955322266
resnet50,CNN,2,204,1,-0.09411383420228958,1.8385319709777832,59.93632125854492,59.93632125854492,1.9757174253463745,1.943282961845398,1.8385319709777832,0.3346497416496277,1.7451646327972412,1.9760801792144775,1.6660692691802979
resnet50,CNN,2,205,0,-0.2134411782026291,0.26243340969085693,47.65861892700195,47.65861892700195,1.054715871810913,0.8712903261184692,0.26243340969085693,0.06860525161027908,0.18998321890830994,0.29531025886535645,0.1652529090642929
resnet50,CNN,2,205,1,-0.10702941566705704,1.7007567882537842,92.42942810058594,92.42942810058594,1.9929859638214111,1.909187912940979,1.7007567882537842,0.0004190563049633056,0.1681884527206421,1.8476766347885132,0.5600926280021667
resnet50,CNN,2,206,0,-0.2766649127006531,0.18575343489646912,53.23382568359375,53.23382568359375,0.4710010588169098,0.4283098578453064,0.18575343489646912,0.036262087523937225,0.17146846652030945,0.4752925634384155,0.05627988278865814
resnet50,CNN,2,206,1,-0.11237282305955887,1.9912607669830322,53.23836135864258,53.23836135864258,1.9934947490692139,1.9945507049560547,1.9912607669830322,1.0986692905426025,1.833770990371704,1.9933375120162964,1.987917423248291
resnet50,CNN,2,207,0,-0.27098920941352844,0.20963644981384277,47.13908386230469,47.13908386230469,1.2822024822235107,0.18987950682640076,0.20963644981384277,0.047404348850250244,0.04251454025506973,0.12664125859737396,0.07626664638519287
resnet50,CNN,2,207,1,-0.11331278085708618,1.1046546697616577,54.52375793457031,54.52375793457031,1.0748697519302368,1.0686821937561035,1.1046546697616577,0.5820040106773376,0.48019692301750183,0.837853193283081,0.913407564163208
resnet50,CNN,2,208,0,-0.12443190068006516,0.07592961937189102,61.83427810668945,61.83427810668945,0.13888773322105408,0.19537031650543213,0.07198325544595718,0.06139327213168144,0.024196194484829903,0.43869245052337646,0.07592961937189102
resnet50,CNN,2,208,1,-0.07957841455936432,1.149768352508545,35.59904098510742,35.59904098510742,1.2875596284866333,1.5112524032592773,1.149768352508545,0.19091372191905975,0.555774986743927,0.8129581212997437,0.8651951551437378
resnet50,CNN,2,209,0,-0.05572614073753357,0.42840778827667236,35.44293975830078,35.44293975830078,1.0067808628082275,0.6489499807357788,0.35600632429122925,0.1268623173236847,0.45909780263900757,0.7356815338134766,0.42840778827667236
resnet50,CNN,2,209,1,-0.04238392412662506,1.794100284576416,23.420459747314453,23.420459747314453,1.9872071743011475,1.7464628219604492,1.5212619304656982,0.08213729411363602,1.5180442333221436,1.9891507625579834,1.794100284576416
resnet50,CNN,2,210,0,-0.17503070831298828,0.12845095992088318,58.153709411621094,58.153709411621094,1.051522970199585,0.1448850780725479,0.12845095992088318,0.09729127585887909,0.3173988461494446,0.39656317234039307,0.06370648741722107
resnet50,CNN,2,210,1,-0.10304757207632065,1.363491177558899,89.9883804321289,89.9883804321289,1.3604542016983032,1.3739120960235596,1.363491177558899,0.8968217372894287,0.6571632027626038,1.2138992547988892,0.8640637397766113
resnet50,CNN,2,211,0,-0.07688723504543304,0.28057751059532166,57.571990966796875,57.571990966796875,0.4683150053024292,0.11240608245134354,0.051227129995822906,0.040941961109638214,0.2081110179424286,0.17340248823165894,0.28057751059532166
resnet50,CNN,2,211,1,-0.05434729903936386,0.9618581533432007,95.96220397949219,95.96220397949219,1.009108304977417,0.8934262990951538,0.5894293785095215,0.2727353870868683,0.7536580562591553,0.9563839435577393,0.9618581533432007
resnet50,CNN,2,212,0,-0.13619907200336456,0.04752487689256668,18.86221694946289,18.86221694946289,0.5717265605926514,0.1170698031783104,0.04552515596151352,0.026286836713552475,0.060176365077495575,0.12601995468139648,0.04752487689256668
resnet50,CNN,2,212,1,-0.0913425013422966,0.7792655229568481,35.48059844970703,35.48059844970703,1.1386568546295166,0.8005664348602295,0.7651858329772949,0.45662763714790344,0.5690386295318604,0.889312744140625,0.7792655229568481
resnet50,CNN,2,213,0,-0.08324103057384491,0.17642907798290253,17.336336135864258,17.336336135864258,0.737823486328125,0.18666104972362518,0.08912358433008194,0.03825394809246063,0.26803913712501526,0.4545156955718994,0.17642907798290253
resnet50,CNN,2,213,1,-0.06303413212299347,0.6276754140853882,38.14582824707031,38.14582824707031,1.4489407539367676,0.9569627046585083,0.6276754140853882,0.14415913820266724,0.6461911797523499,1.126448631286621,0.4293110966682434
resnet50,CNN,2,214,0,-0.09961354732513428,0.2463911920785904,83.52886962890625,83.52886962890625,0.47553661465644836,0.3817727565765381,0.2463911920785904,0.081753671169281,0.21778416633605957,0.3209187388420105,0.2267988622188568
resnet50,CNN,2,214,1,-0.07052786648273468,1.7916483879089355,88.34632110595703,88.34632110595703,1.8299574851989746,1.7851074934005737,1.7916483879089355,0.40182045102119446,1.7181055545806885,1.8107600212097168,1.7915265560150146
resnet50,CNN,2,215,0,-0.02159097045660019,0.12644606828689575,177.82655334472656,177.82655334472656,0.35951337218284607,0.4293729066848755,0.12122289091348648,0.028486017137765884,0.17736059427261353,0.9325079917907715,0.12644606828689575
resnet50,CNN,2,215,1,-0.019874975085258484,1.6844127178192139,36.508323669433594,36.508323669433594,1.9299306869506836,1.9246127605438232,1.6844127178192139,0.047960538417100906,1.574662685394287,1.8820605278015137,1.6640130281448364
resnet50,CNN,2,216,0,-0.22386601567268372,0.13863888382911682,74.18793487548828,74.18793487548828,0.3470478951931,0.1794964075088501,0.12173931300640106,0.04177359491586685,0.18430043756961823,0.2919738292694092,0.13863888382911682
resnet50,CNN,2,216,1,-0.10864845663309097,0.7386114597320557,51.482784271240234,51.482784271240234,1.1784155368804932,1.0332564115524292,0.7386114597320557,0.24809899926185608,0.7953128218650818,1.0602995157241821,0.6255708932876587
resnet50,CNN,2,217,0,-0.1688268631696701,0.4068091809749603,90.53497314453125,90.53497314453125,0.8617590665817261,0.5197153091430664,0.4068091809749603,0.1787559688091278,0.21654927730560303,0.24970529973506927,0.18339376151561737
resnet50,CNN,2,217,1,-0.09784027934074402,1.9942172765731812,80.21202850341797,80.21202850341797,1.9946943521499634,1.9948289394378662,1.9942172765731812,1.990769863128662,1.962498664855957,1.9912707805633545,1.9932304620742798
resnet50,CNN,2,218,0,-0.5096487402915955,0.2120763212442398,54.37802505493164,54.37802505493164,1.2554559707641602,0.932888925075531,0.2120763212442398,0.26561757922172546,0.3007068336009979,0.8815963864326477,0.0921662449836731
resnet50,CNN,2,218,1,-0.162882000207901,1.980988621711731,50.20380401611328,50.20380401611328,1.8518649339675903,1.8820222616195679,1.980988621711731,1.3201647996902466,0.38313037157058716,1.8908063173294067,1.7923333644866943
resnet50,CNN,2,219,0,-0.14860819280147552,0.2335347682237625,45.716033935546875,45.716033935546875,0.8790000081062317,0.23926346004009247,0.1954016387462616,0.0673617571592331,0.2236170768737793,0.3390997052192688,0.2335347682237625
resnet50,CNN,2,219,1,-0.08842091262340546,1.3986724615097046,38.761722564697266,38.761722564697266,1.8478678464889526,1.7265907526016235,1.3986724615097046,0.2327779233455658,1.0069159269332886,1.537583589553833,1.299937129020691
